,Unnamed: 0,Unnamed: 0.1,SHIPMENT ID,CUSTOMER,DISTANCE,CASES,WEIGHT,VOLUME,SOURCE LOCATION ID,ORIGIN NAME,ORIGIN CITY,ORIGIN STATE,ORIGIN ZIP,DEST LOCATION ID,CONSIGNEE NAME,DEST CITY,DEST STATE,DEST ZIP,ACTUAL CARRIER,ACTUAL MODE,ACTUAL EQUIP,LINEHAUL COSTS,FUEL COSTS,ACC. COSTS,TOTAL ACTUAL COST,PU_APPT,DL_APPT,PU_ARRIVAL (X3),PU_DEPARTED (AF),DL_ARRIVAL (X1),DL_DEPARTED (D1),Insert Date
4077684,68880,68880,MTNORAM.B21278M01667,-5306179411193977156,829.6,2262,445.31,22.57,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-6633435024515850531,-3344177534975327128,MOUNT PROSPECT,IL,60056,-9115044820148023944,MTNORAM.LTL,MTNORAM.53DV,168.66,27.66,0.0,196.32,10/6/2021 23:10,10/13/2021 15:10,10/6/2021 19:45,10/6/2021 19:59,10/13/2021 10:13,10/13/2021 10:13,15:24.0
1632681,121706,121706,EXEL.B21292E04944,2941159810065373912,1830.0,11,0.53,0.05,26570635397185807,7582157168243131518,Memphis,TN,38134,-3866858494384969290,-2558681178465988971,SAN DIEGO,CA,92120,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,10/28/2021 22:10,11/2/2021 23:11,10/28/2021 17:09,10/28/2021 18:49,NO EVENT,11/2/2021 16:43,06:54.0
1736112,225137,225137,EXEL.B21287E00079,-697198312127870698,196.7,18,2167.1,451.38,8212747058567458201,-4414418009722620227,AVON,IN,46168,7802768679496248371,6836897180204440944,BENSENVILLE,IL,60106,6731120826423266688,CORP.TL,CORP.53DV,740.0,62.94,0.0,802.94,10/14/2021 20:00,10/15/2021 20:00,10/14/2021 18:11,10/14/2021 20:44,10/15/2021 8:00,10/15/2021 9:00,08:09.0
1661988,151013,151013,EXEL.B21265E07854,2941159810065373912,2417.8,24,141.6,8.16,26570635397185807,7582157168243131518,Memphis,TN,38134,8602292783361551156,2261819637214561158,MUKILTEO,WA,98275,-5431909444047277013,CORP.PARCEL,CORP.53DV,38.31,0.0,0.0,38.31,9/23/2021 16:09,9/29/2021 23:09,9/23/2021 11:31,9/23/2021 18:56,NO EVENT,9/29/2021 16:47,19:42.0
4885756,736220,736220,MTNORAM.B22153M04158,7485008617214758133,950.6,4,2.77,0.15,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,2463268809797815879,-3238921570450520266,LECANTO,FL,34461,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.77,0.0,0.0,2.77,6/6/2022 23:06,6/7/2022 18:06,6/6/2022 19:52,6/6/2022 22:44,NO EVENT,6/7/2022 14:27,26:44.0
2804549,102893,102893,MTNORAM.B22255M04353,7485008617214758133,420.3,2,2.5,0.12,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-3185679808337723907,-9010978700940060027,MARION,OH,43302,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.5,0.0,0.0,2.5,9/13/2022 11:09,9/14/2022 18:09,9/13/2022 7:11,9/13/2022 19:06,NO EVENT,9/14/2022 14:23,10:43.0
856260,225035,225035,EXEL.B22052E01394,978799939867630084,1815.6,1432,1865.6,143.3,468292051517328350,9031732352232247879,CARSON,CA,90810,-3700050246950641550,-558388575315856230,CEDAR FALLS,IA,50613,-2388902566401410582,CORP.LTL,CORP.53DV,761.05,115.02,0.0,876.07,2/22/2022 22:02,3/3/2022 2:03,2/22/2022 14:32,2/22/2022 15:09,3/2/2022 20:24,3/2/2022 20:24,51:40.0
4779166,629630,629630,MTNORAM.B22124M02762,-5306179411193977156,783.8,864,97.8,13.27,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,126656314876021866,1360557233553053566,DULUTH,GA,30096,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,97.8,0.0,0.0,97.8,5/10/2022 14:05,5/12/2022 19:05,5/10/2022 10:13,5/10/2022 22:56,NO EVENT,5/12/2022 15:31,30:41.0
3373370,671714,671714,MTNORAM.B22229M00909,7485008617214758133,176.5,4,1.11,0.11,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-482176583027406080,-7065236642101129561,MONTCLAIR,NJ,07042-2988,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.11,0.0,0.0,1.11,8/17/2022 17:08,8/18/2022 18:08,8/17/2022 13:53,8/17/2022 18:08,NO EVENT,8/18/2022 14:05,04:14.0
238310,238310,238310,EXEL.B22256E02129,-697198312127870698,226.0,4,336.0,119.94,8212747058567458201,-4414418009722620227,AVON,IN,46168,-2468163558625799160,-2286677977571869857,STREATOR,IL,61364,506116562772293284,CORP.LTL,CORP.53DV,97.2,24.98,50.0,172.18,9/14/2022 21:00,9/16/2022 20:00,9/14/2022 13:30,9/14/2022 14:31,9/16/2022 12:00,9/16/2022 12:15,27:00.0
1050984,419759,419759,EXEL.B22042E04490,978799939867630084,1368.0,107,9342.0,1350.0,-9136622697412862881,-5413218260141448608,SAN DIEGO,CA,92154,8765198253218675583,5029063654901017500,WACO,TX,76712,-325634004728434274,CORP.TL,CORP.53DV,5490.0,628.36,0.0,6118.36,2/22/2022 8:02,2/25/2022 14:02,2/20/2022 0:00,2/22/2022 0:00,2/25/2022 7:20,2/25/2022 8:40,55:56.0
3351953,650297,650297,MTNORAM.B22227M04227,-5306179411193977156,293.0,120,50.3,2.43,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,4491697541911111616,-2678019971435994528,GLEN ALLEN,VA,23059,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,50.3,0.0,0.0,50.3,8/17/2022 23:08,8/19/2022 19:08,8/17/2022 19:04,8/17/2022 20:02,NO EVENT,8/19/2022 15:51,40:10.0
1096408,1762,1762,EXEL.B21341E09815,2941159810065373912,602.5,41,2.6,0.17,26570635397185807,7582157168243131518,Memphis,TN,38134,5622377754581107928,-4341911364066672445,WEST COLUMBIA,SC,29169,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,1/15/2022 14:01,1/19/2022 20:01,1/15/2022 8:01,1/17/2022 19:26,NO EVENT,1/19/2022 15:34,09:52.0
955001,323776,323776,EXEL.B22054E06462,562003601178532658,1302.62,4,4.4,4.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-4247555310835461414,-5941253304955871438,EL PASO,TX,79935,-4290289884386242506,CORP.PARCEL,CORP.53DV,6.03,0.0,0.0,6.03,2/24/2022 23:02,3/1/2022 22:03,NO EVENT,NO EVENT,NO EVENT,NO EVENT,28:50.0
686003,54778,54778,EXEL.B22026E04261,2941159810065373912,1272.6,15,0.75,0.65,26570635397185807,7582157168243131518,Memphis,TN,38134,-322318458063733109,-3883249562620465791,SOMERSET,MA,2726,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,1/29/2022 17:01,2/3/2022 21:02,1/29/2022 11:06,1/31/2022 16:45,NO EVENT,2/3/2022 16:14,46:07.0
4765761,616225,616225,MTNORAM.B22088M04109,-5306179411193977156,561.6,72,7.4,0.49,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,6089346395641412725,2111473383773449080,CAREY,OH,43316,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,7.4,0.0,0.0,7.4,3/31/2022 23:03,4/4/2022 19:04,3/31/2022 19:26,3/31/2022 19:46,NO EVENT,4/4/2022 15:08,28:40.0
3243885,542229,542229,MTNORAM.B22215M00111,7485008617214758133,2800.9,3,3.32,0.16,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,3577886238280271717,2172419489829727130,SANTA MARIA,CA,93454,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.32,0.0,0.0,3.32,8/3/2022 22:08,8/5/2022 0:08,8/3/2022 18:06,8/3/2022 17:41,NO EVENT,8/4/2022 17:10,14:55.0
4092478,83674,83674,MTNORAM.B21294M00351,5194020264032378374,350.7,297,32156.1,1450.04,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,773192431498364822,2048078207073423992,BEAVER DAM,WI,53916,4107741553661004589,MTNORAM.TL,MTNORAM.53DV,722.24,173.76,0.0,896.0,10/23/2021 20:10,10/24/2021 15:10,10/23/2021 16:48,10/23/2021 17:48,10/24/2021 10:26,10/24/2021 10:51,02:59.0
62043,62043,62043,EXEL.B22195E04200,2941159810065373912,999.3,1,18.75,0.4,26570635397185807,7582157168243131518,Memphis,TN,38134,-375952812506461081,-6259362332676353079,WESTON,FL,33331,-5431909444047277013,CORP.PARCEL,CORP.53DV,6.07,0.0,0.0,6.07,7/18/2022 17:07,7/20/2022 12:07,7/18/2022 12:30,7/18/2022 17:27,NO EVENT,NO EVENT,50:57.0
2315389,250496,250496,EXEL.B22171E01383,-697198312127870698,233.1,6,534.0,192.23,1961881273527118653,-493882628992622517,ORLANDO,FL,32824,-1208296436709923493,7698711382395202328,HIALEAH,FL,33014,-1279486390322896842,CORP.LTL,CORP.53DV,139.08,0.0,0.0,139.08,6/20/2022 22:06,6/23/2022 20:00,NO EVENT,NO EVENT,6/24/2022 11:51,6/24/2022 11:51,57:37.0
3672938,107747,107747,MTNORAM.B22038M00684,-5306179411193977156,959.7,828,109.13,8.94,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-8351889898952108562,3291622935693438843,BEAVER DAM,WI,53916,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,109.13,0.0,0.0,109.13,2/9/2022 23:02,2/10/2022 14:02,2/9/2022 18:19,NO EVENT,NO EVENT,NO EVENT,52:40.0
3682077,116886,116886,MTNORAM.B22042M01534,7485008617214758133,197.2,1,0.56,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-4304193654999879605,2853708810038042565,MARIETTA,GA,30060-8930,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.56,0.0,0.0,0.56,2/14/2022 22:02,2/15/2022 20:02,2/14/2022 17:57,2/15/2022 5:15,NO EVENT,2/15/2022 15:28,55:16.0
183838,183838,183838,EXEL.B22243E08173,2941159810065373912,824.6,674,1081.47,37.81,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-3709103678197300307,908941813343451349,SWEDESBORO,NJ,8085,7829521301973152978,CORP.LTL,CORP.53DV,354.69,93.28,0.0,447.97,9/2/2022 0:09,9/8/2022 12:09,9/1/2022 19:01,9/1/2022 19:00,9/8/2022 7:44,9/8/2022 8:26,41:06.0
3136342,434686,434686,MTNORAM.B22202M04144,7485008617214758133,719.5,1,0.83,0.04,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7098266188391737970,8450193722278933125,CANTON,GA,30114,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.83,0.0,0.0,0.83,7/25/2022 17:07,7/26/2022 18:07,7/25/2022 13:21,7/25/2022 18:24,NO EVENT,7/26/2022 14:11,48:04.0
1918645,407670,407670,EXEL.B21291E01346,562003601178532658,285.41,1,3.0,600.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,6106133862045532478,-6059609016118645612,SCOTTSVILLE,KY,42164-8877,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,10/19/2021 22:10,10/20/2021 20:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,09:33.0
1509387,414741,414741,EXEL.B21363E05464,-697198312127870698,17.4,1,179.0,15.46,8996294984790303072,5354924286233563070,SUFFERN,NY,10901,-4291225833868569268,-2235993967614626577,ROCKLEIGH,NJ,7647,6799439698415359101,CORP.LTL,CORP.53DV,56.0,0.56,7.86,64.42,1/8/2022 23:01,1/17/2022 12:01,1/8/2022 18:55,1/8/2022 19:25,NO EVENT,1/17/2022 0:00,54:57.0
3684778,119587,119587,MTNORAM.B22081M01716,-5306179411193977156,783.8,24,2.1,0.25,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,126656314876021866,1360557233553053566,DULUTH,GA,30096,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.1,0.0,0.0,2.1,3/23/2022 23:03,3/25/2022 17:03,3/23/2022 19:23,3/23/2022 23:34,NO EVENT,3/25/2022 13:46,01:41.0
265969,265969,265969,EXEL.B22234E02882,562003601178532658,133.7,1,72.6,15182.07,-7742943317505317602,3068304265030904147,PICO RIVERA,CA,90660,-7153358934799039370,7718702317639610004,BAKERSFIELD,CA,93301,1896630384904438820,CORP.PARCEL,CORP.53DV,42.18,0.0,0.0,42.18,8/24/2022 0:08,8/26/2022 22:08,NO EVENT,NO EVENT,NO EVENT,NO EVENT,20:39.0
4170527,20991,20991,MTNORAM.B22165M00543,7485008617214758133,2244.5,1,0.84,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5826806692825103335,2499283060650162261,TUCSON,AZ,85741,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.84,0.0,0.0,0.84,6/14/2022 22:06,6/15/2022 23:06,6/14/2022 18:11,6/14/2022 21:28,NO EVENT,6/15/2022 16:59,08:41.0
1269618,174972,174972,EXEL.B22003E01524,-697198312127870698,74.8,5,469.0,185.59,1961881273527118653,-493882628992622517,ORLANDO,FL,32824,-8806486130179114609,1701042428251039621,TAMPA,FL,33610,-1279486390322896842,CORP.LTL,CORP.53DV,115.9,0.0,0.0,115.9,1/3/2022 23:01,1/7/2022 20:00,NO EVENT,NO EVENT,1/6/2022 7:02,1/6/2022 11:11,29:03.0
4747204,597668,597668,MTNORAM.B22119M01695,-2573927653953271278,215.7,56,24547.0,1.0,-3848696813852559391,5562363686922572086,RICHMOND,VA,23231,4788593618512538197,-92157536482788045,YORK,PA,17406,-334105174026172035,MTNORAM.TL,MTNORAM.53RF,980.0,172.91,0.0,1152.91,5/2/2022 8:00,5/3/2022 17:00,5/2/2022 7:33,5/2/2022 8:55,5/2/2022 13:25,5/2/2022 16:45,27:10.0
4916744,767208,767208,MTNORAM.B22138M02535,6060507223344358401,324.7,1785,41554.8,17.85,-7751718190441937153,-5123728417977768409,FARMINGTON,MO,63670,106105786221001405,3937092740689815104,PLAINFIELD,IL,60544,3369437310226587637,MTNORAM.TL,MTNORAM.53DV,1100.0,233.76,0.0,1333.76,5/23/2022 14:00,5/24/2022 8:00,5/23/2022 13:00,5/23/2022 14:46,5/24/2022 8:00,5/24/2022 11:00,51:33.0
334642,334642,334642,EXEL.B22179E07929,978799939867630084,2104.8,1,3.0,1.0,-6587403860997382797,877378374229847073,LOUISVILLE,KY,40219,-575392630006493595,2362689162699368339,CARSON,CA,90810,-5431909444047277013,CORP.PARCEL,CORP.53DV,12.15,1.64,0.0,13.79,6/29/2022 7:06,6/30/2022 17:06,6/29/2022 3:00,NO EVENT,NO EVENT,NO EVENT,00:37.0
1257978,163332,163332,EXEL.B21341E01271,2941159810065373912,2035.2,3169,3979.3,173.28,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,8470489854232136682,-4530357818820861460,DES MOINES,WA,98198,448985426171054041,CORP.TL,CORP.53RF,4695.0,814.08,0.0,5509.08,12/10/2021 18:12,12/14/2021 17:12,12/10/2021 14:32,NO EVENT,12/14/2021 8:15,12/14/2021 9:12,09:32.0
4028478,19674,19674,MTNORAM.B21291M00497,9207189799533540268,959.4,1,130.0,23.19,-4018936713615842978,8440347089597343811,LEWISBURG,TN,37091,8904641369096291990,1592471275537923674,SAN ANTONIO,TX,78233-6013,2839028930768726471,MTNORAM.LTL,MTNORAM.53DV,188.73,32.08,0.0,220.81,10/18/2021 23:59,10/20/2021 14:10,10/18/2021 16:55,10/18/2021 17:10,10/20/2021 9:27,10/20/2021 9:51,41:57.0
3825610,260419,260419,MTNORAM.B22083M02230,6117196247426314632,508.5,0,37.48,8.83,3475991690521861472,1217426039267834975,PERRYSBURG,OH,43551,5226530472032810586,5729799270993523398,MARINETTE,WI,54143,506116562772293284,MTNORAM.LTL,MTNORAM.53DV,85.5,22.74,0.0,108.24,3/29/2022 16:03,3/30/2022 16:03,3/29/2022 12:51,3/29/2022 12:51,3/30/2022 11:17,3/30/2022 11:19,44:46.0
1548718,37743,37743,EXEL.B21277E08176,2941159810065373912,490.8,16,1.14,0.17,26570635397185807,7582157168243131518,Memphis,TN,38134,-5237967689855759415,-6645908761306779304,NORMAN,OK,73069.0,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,10/6/2021 20:10,10/11/2021 23:10,10/6/2021 15:04,10/6/2021 18:34,NO EVENT,10/11/2021 18:11,06:07.0
4224756,75220,75220,MTNORAM.B22103M00324,7485008617214758133,840.9,1,0.84,0.08,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-4792441756046645708,4907946766116065507,PLANO,TX,75093,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.84,0.0,0.0,0.84,4/13/2022 21:04,4/14/2022 20:04,4/13/2022 17:29,4/14/2022 3:39,NO EVENT,4/14/2022 15:25,06:21.0
1909600,398625,398625,EXEL.B21292E06235,562003601178532658,1137.67,3,5.72,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3130143203544524189,1827713223115293028,NEW YORK,NY,10001,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,10/21/2021 22:10,10/26/2021 19:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,01:13.0
1272488,177842,177842,EXEL.B21364E00070,-697198312127870698,130.0,4,444.0,105.7,8212747058567458201,-4414418009722620227,AVON,IN,46168,8714676703411424561,-72550790493969570,DAYTON,OH,45414,7829521301973152978,CORP.LTL,CORP.53DV,116.7,20.19,0.0,136.89,1/3/2022 20:00,1/5/2022 20:00,1/3/2022 8:07,1/3/2022 17:09,1/5/2022 9:40,1/5/2022 10:19,08:38.0
668909,37684,37684,EXEL.B22027E04004,2941159810065373912,1087.0,21,1.07,0.68,26570635397185807,7582157168243131518,Memphis,TN,38134,729036217104429953,5956917399644177439,ENGLEWOOD,NJ,7631,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,1/31/2022 14:01,2/2/2022 21:02,1/31/2022 8:16,1/31/2022 18:04,NO EVENT,2/2/2022 16:27,46:51.0
2639182,574289,574289,EXEL.B22132E00707,978799939867630084,1403.1,263,13122.0,1641.0,-9136622697412862881,-5413218260141448608,SAN DIEGO,CA,92154,-7401904533021907267,2542226114085346147,PORT COQUITLAM,BC,V3C 1S2,4476535971717197299,CORP.TL,CORP.53DV,4101.3,999.68,0.0,5100.98,5/12/2022 14:05,5/17/2022 22:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,03:37.0
4765432,615896,615896,MTNORAM.B22088M04392,7485008617214758133,502.6,3,1.81,0.09,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1151552175239275123,-186279600129566283,BULLS GAP,TN,37711,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.81,0.0,0.0,1.81,3/30/2022 21:03,3/31/2022 18:03,3/30/2022 17:59,3/30/2022 21:47,NO EVENT,3/31/2022 14:37,43:35.0
2300625,235732,235732,EXEL.B22108E03375,2941159810065373912,648.3,0,1.88,0.04,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-3001639870524362397,1921624250455802888,GRAND ISLAND,NE,68801,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,4/20/2022 0:04,4/20/2022 19:04,4/19/2022 15:49,4/19/2022 19:44,NO EVENT,4/20/2022 14:20,48:26.0
4191031,41495,41495,MTNORAM.B22165M04553,7485008617214758133,531.6,1,7.03,0.18,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-9120696574065386878,-7609462678736831725,FORT WAYNE,IN,46815,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,7.03,0.0,0.0,7.03,6/15/2022 22:06,6/17/2022 23:06,6/15/2022 18:17,6/15/2022 21:30,NO EVENT,6/17/2022 19:13,48:27.0
2490389,425496,425496,EXEL.B22144E01867,562003601178532658,1115.25,1,0.04,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-5732065600898631211,5694056008186468811,WOODBRIDGE,NJ,7095,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,5/25/2022 22:05,5/27/2022 19:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,27:52.0
4579430,429894,429894,MTNORAM.B22108M01822,7485008617214758133,331.0,1,0.28,0.01,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,7598845417088091000,-3847677646338978100,SHELBYVILLE,IN,46176-4028,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,4/18/2022 21:04,4/19/2022 18:04,4/19/2022 17:39,4/18/2022 23:20,NO EVENT,4/19/2022 14:20,13:13.0
4295056,145520,145520,MTNORAM.B22118M00619,5194020264032378374,179.1,11,1707.7,75.6,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,-7251093310369089585,-5486342662986049963,WEST JEFFERSON,OH,43162,1547799302677420393,MTNORAM.LTL,MTNORAM.53DV,110.05,0.0,0.0,110.05,4/29/2022 13:04,5/3/2022 0:05,4/29/2022 9:50,4/29/2022 10:30,5/2/2022 20:00,5/2/2022 20:20,08:57.0
3753003,187812,187812,MTNORAM.B22062M03018,7485008617214758133,456.7,2,1.66,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,3/7/2022 16:03,3/9/2022 20:03,3/7/2022 11:43,3/7/2022 23:57,NO EVENT,3/9/2022 15:03,37:56.0
116460,116460,116460,EXEL.B22250E06882,2941159810065373912,2185.2,10,0.65,0.05,26570635397185807,7582157168243131518,Memphis,TN,38134,-3190658515385271947,7672715992089486473,KENNEWICK,WA,99336,-5431909444047277013,CORP.PARCEL,CORP.53DV,6.27,0.0,0.0,6.27,9/8/2022 21:09,9/13/2022 0:09,9/8/2022 16:01,9/8/2022 18:53,NO EVENT,9/12/2022 17:03,31:20.0
3296836,595180,595180,MTNORAM.B22220M04464,7485008617214758133,1382.3,2,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7056480200875474841,8382884395481737884,MCKINNEY,TX,75070,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,8/9/2022 16:08,8/10/2022 13:08,8/9/2022 12:43,NO EVENT,NO EVENT,NO EVENT,39:49.0
4234085,84549,84549,MTNORAM.B22091M04901,7485008617214758133,1375.3,1,0.56,0.02,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-44605547458029483,8409375791668397643,RUSK,TX,75785,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.56,0.0,0.0,0.56,4/5/2022 2:04,4/6/2022 21:04,4/4/2022 22:46,4/4/2022 23:29,NO EVENT,4/6/2022 16:21,40:53.0
4534278,384742,384742,MTNORAM.B22129M04636,7485008617214758133,929.7,3,2.76,0.13,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5280718499090067263,4716552923141302527,JEFFERSON CITY,MO,65109,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.76,0.0,0.0,2.76,5/10/2022 22:05,5/11/2022 19:05,5/10/2022 18:32,5/10/2022 22:58,NO EVENT,5/11/2022 14:14,08:37.0
1550979,40004,40004,EXEL.B21327E08230,2941159810065373912,428.9,3,0.3,0.02,26570635397185807,7582157168243131518,Memphis,TN,38134,-7416148345935023154,1303842863290031753,SAPULPA,OK,74066.0,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,11/24/2021 23:11,11/29/2021 22:11,11/24/2021 17:06,11/24/2021 20:06,NO EVENT,11/29/2021 16:22,06:48.0
3929127,26638,26638,MTNORAM.B22005M00232,6060507223344358401,770.0,1159,41642.75,11.59,-8202164962467592803,3937092740689815104,PLAINFIELD,IL,60544,-5455970406197205321,3750329615467721941,MC DONOUGH,GA,30253,-7139055810772211147,MTNORAM.INTERMODAL,MTNORAM.53DV,1222.0,372.71,545.0,2139.71,1/19/2022 3:00,1/27/2022 9:30,1/19/2022 21:30,1/19/2022 22:00,1/27/2022 9:00,1/27/2022 8:00,19:16.0
4288564,139028,139028,MTNORAM.B22117M04528,7485008617214758133,846.1,1,0.16,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8960265662275468510,3157268710271484587,CORDELE,GA,31015,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.16,0.0,0.0,0.16,4/28/2022 16:04,5/2/2022 23:05,4/28/2022 12:41,4/28/2022 23:34,NO EVENT,5/2/2022 19:42,40:40.0
45734,45734,45734,EXEL.B22216E06966,2941159810065373912,451.6,1,1.48,0.02,26570635397185807,7582157168243131518,Memphis,TN,38134,-674437922124859347,-977098207353836171,LAFAYETTE,LA,70503,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,8/5/2022 19:08,8/8/2022 19:08,8/5/2022 14:02,8/5/2022 19:13,NO EVENT,8/8/2022 14:39,11:44.0
3727920,162729,162729,MTNORAM.B22077M00263,5194020264032378374,779.3,1,16.0,5.0,3519848996290549827,9008742004616525841,LITITZ,PA,17543,-6055003901300020090,-4459213894416566418,PALMETTO,GA,30268,6106694748475860736,MTNORAM.INTERMODAL,MTNORAM.53DV,1314.0,492.41,0.0,1806.41,3/30/2022 14:03,4/2/2022 3:04,3/30/2022 10:01,3/30/2022 10:41,4/1/2022 22:14,4/1/2022 23:14,36:14.0
3238589,536933,536933,MTNORAM.B22214M03800,7485008617214758133,121.9,1,0.28,0.03,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,3193598786291473900,-4210965092191748002,WALDORF,MD,20602-3243,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,8/2/2022 21:08,8/3/2022 17:08,8/2/2022 17:55,8/2/2022 19:01,NO EVENT,8/3/2022 13:48,59:03.0
3047423,345767,345767,MTNORAM.B22194M01874,7485008617214758133,282.2,1,0.09,0.02,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-2373304949199821935,-2941650369772809015,OWENSBORO,KY,42301-7035,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.09,0.0,0.0,0.09,7/13/2022 21:07,7/14/2022 13:07,7/13/2022 17:32,NO EVENT,NO EVENT,NO EVENT,05:17.0
3936226,33737,33737,MTNORAM.B21340M00579,9207189799533540268,955.9,35,4765.0,385.9,-4018936713615842978,8440347089597343811,LEWISBURG,TN,37091,1212206765346243077,5241747087706799019,MAPLE GROVE,MN,55369-0000,8736485323820759024,MTNORAM.LTL,MTNORAM.53DV,1433.25,256.55,0.0,1689.8,12/6/2021 23:59,12/11/2021 14:12,12/7/2021 21:17,NO EVENT,NO EVENT,NO EVENT,10:48.0
2198929,134036,134036,EXEL.B22147E07640,2941159810065373912,683.2,5,0.15,0.03,26570635397185807,7582157168243131518,Memphis,TN,38134,1870387779602681065,-3448259417075136952,MARBLE FALLS,TX,78654,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,6/2/2022 16:06,6/7/2022 0:06,6/2/2022 11:33,6/2/2022 18:02,NO EVENT,6/6/2022 19:02,05:47.0
